epoch,phase,loss,acc,spec,sens,gmean,mcc,auc,thr_opt,key,key_name,val_thr
30,val,0.25600620373917277,0.934077079107505,0.9850746268656716,0.5478260869565217,0.7346084523036586,0.6413229880421717,0.9230319972046124,0.5,0.6413229880421717,mcc,0.5
31,train,0.20903144850848535,,,,,,,,,,
31,val,0.2455322374504732,0.9330628803245437,0.9873708381171068,0.5217391304347826,0.7177395088023801,0.632164169891175,0.9232166924574452,0.5,0.632164169891175,mcc,0.5
32,train,0.2109843990279235,,,,,,,,,,
32,val,0.24735813194972747,0.9350912778904665,0.9793340987370838,0.6,0.766551015420533,0.6556130908313601,0.924439674537014,0.5,0.6556130908313601,mcc,0.5
33,train,0.21003364833419932,,,,,,,,,,
33,val,0.2878962022839889,0.9279918864097363,0.9850746268656716,0.4956521739130435,0.6987520162922969,0.6008410214951223,0.9227674337343383,0.5,0.6008410214951223,mcc,0.5
34,train,0.2094477434221173,,,,,,,,,,
34,val,0.24538997313646227,0.9350912778904665,0.983926521239954,0.5652173913043478,0.7457428387657563,0.6492724603572148,0.9242799381021316,0.5,0.6492724603572148,mcc,0.5
35,train,0.20427277603637692,,,,,,,,,,
35,val,0.2759166085680769,0.9269776876267748,0.9908151549942594,0.4434782608695652,0.6628762944773805,0.5877266312522073,0.9251934308391155,0.5,0.5877266312522073,mcc,0.5
36,train,0.20209421322691395,,,,,,,,,,
36,val,0.2526518874716686,0.934077079107505,0.9908151549942594,0.5043478260869565,0.7069055590921361,0.6359753531363251,0.9238805970149254,0.5,0.6359753531363251,mcc,0.5
37,train,0.20381418593295847,,,,,,,,,,
37,val,0.25615676966992645,0.9320486815415822,0.9781859931113662,0.5826086956521739,0.7549169924911211,0.6379570030105892,0.9263215694104727,0.5,0.6379570030105892,mcc,0.5
38,train,0.20254585348339088,,,,,,,,,,
38,val,0.2548915872512797,0.9371196754563894,0.9850746268656716,0.5739130434782609,0.7518957222631938,0.6609110867713992,0.9266060999351071,0.5,0.6609110867713992,mcc,0.5
39,train,0.19218388314624218,,,,,,,,,,
39,val,0.2676162542038527,0.9350912778904665,0.9850746268656716,0.5565217391304348,0.7404157241148702,0.6478976953951986,0.9257375330704337,0.5,0.6478976953951986,mcc,0.5
40,train,0.21315692226682897,,,,,,,,,,
40,val,0.24374352950172057,0.936105476673428,0.9862227324913893,0.5565217391304348,0.7408470761608481,0.6531695253086406,0.9280836619577697,0.5,0.6531695253086406,mcc,0.5
41,train,0.1919101057835389,,,,,,,,,,
41,val,0.23030705725052536,0.934077079107505,0.983926521239954,0.5565217391304348,0.7399841206249076,0.6427201197738105,0.9251435132032149,0.5,0.6427201197738105,mcc,0.5
42,train,0.19552251600527248,,,,,,,,,,
42,val,0.2463400027739228,0.936105476673428,0.9850746268656716,0.5652173913043478,0.7461778010883993,0.6544266635004329,0.9258373683422354,0.5,0.6544266635004329,mcc,0.5
43,train,0.1933528848581618,,,,,,,,,,
43,val,0.2686654095468064,0.934077079107505,0.9724454649827784,0.6434782608695652,0.7910420447723457,0.6607929650076385,0.9250436779314132,0.5,0.6607929650076385,mcc,0.5
44,train,0.19162914423311672,,,,,,,,,,
44,val,0.23062562977264184,0.9350912778904665,0.9862227324913893,0.5478260869565217,0.7350364211440996,0.6466200053937725,0.9275445514900414,0.5,0.6466200053937725,mcc,0.5
45,train,0.19546118474320892,,,,,,,,,,
45,val,0.27842951523098514,0.936105476673428,0.9873708381171068,0.5478260869565217,0.7354641409482015,0.6520161127239009,0.9261867917935407,0.5,0.6520161127239009,mcc,0.5
46,train,0.1911903923265976,,,,,,,,,,
46,val,0.25797323739008776,0.9310344827586207,0.965556831228473,0.6695652173913044,0.8040542703108736,0.6554338413021707,0.9296510757250538,0.5,0.6554338413021707,mcc,0.5
47,train,0.19052999455326913,,,,,,,,,,
47,val,0.28233645321767303,0.934077079107505,0.9862227324913893,0.5391304347826087,0.7291794638911432,0.6400237256334337,0.9272899715469476,0.5,0.6400237256334337,mcc,0.5
48,train,0.20200845494365302,,,,,,,,,,
48,val,0.2558946892331991,0.9371196754563894,0.9793340987370838,0.6173913043478261,0.7775810932704003,0.6684074769228312,0.9278340737782659,0.5,0.6684074769228312,mcc,0.5
49,train,0.1924021771834202,,,,,,,,,,
49,val,0.25467438621042227,0.9290060851926978,0.9552238805970149,0.7304347826086957,0.8353015907841402,0.6660518083113661,0.9305296261169073,0.5,0.6660518083113661,mcc,0.5
50,train,0.18693618496974987,,,,,,,,,,
50,val,0.2585318806386623,0.9330628803245437,0.9621125143513203,0.7130434782608696,0.8282681049704717,0.6751559926121898,0.9276493785254332,0.5,0.6751559926121898,mcc,0.5
51,train,0.19103632841149712,,,,,,,,,,
51,val,0.22823939393472842,0.9350912778904665,0.9827784156142365,0.5739130434782609,0.7510188756415578,0.6507373837651538,0.9312584236010583,0.5,0.6507373837651538,mcc,0.5
52,train,0.18788168083557852,,,,,,,,,,
52,val,0.28526858610628103,0.9188640973630832,0.939150401836969,0.7652173913043478,0.8477347583626116,0.6458320251071383,0.9317875505416064,0.5,0.6458320251071383,mcc,0.5
53,train,0.18420214348243838,,,,,,,,,,
53,val,0.26183158586190874,0.9310344827586207,0.9598163030998852,0.7130434782608696,0.8272791277760072,0.6678512585268422,0.9310088354215544,0.5,0.6678512585268422,mcc,0.5
54,train,0.18153395446098589,,,,,,,,,,
54,val,0.21779721167550609,0.9391480730223124,0.9724454649827784,0.6869565217391305,0.8173296484317456,0.6920050835407932,0.9312284730195177,0.5,0.6920050835407932,mcc,0.5
55,train,0.18334461525258844,,,,,,,,,,
55,val,0.22237546451042198,0.9381338742393509,0.9712973593570609,0.6869565217391305,0.8168470209031363,0.6878606470155042,0.931503020016972,0.5,0.6878606470155042,mcc,0.5
56,train,0.18662392839175013,,,,,,,,,,
56,val,0.24467945142703898,0.9320486815415822,0.9644087256027555,0.6869565217391305,0.8139452461160618,0.6641010787629967,0.9291618828932262,0.5,0.6641010787629967,mcc,0.5
57,train,0.1819033496492253,,,,,,,,,,
57,val,0.22112992901589276,0.9381338742393509,0.9701492537313433,0.6956521739130435,0.8215147213399926,0.6899354353167438,0.9316278141067239,0.5,0.6899354353167438,mcc,0.5
58,train,0.17127408367500147,,,,,,,,,,
58,val,0.24118543185225666,0.9381338742393509,0.983926521239954,0.591304347826087,0.7627581726540736,0.6686656907873637,0.931902361104178,0.5,0.6686656907873637,mcc,0.5
59,train,0.18411501172593858,,,,,,,,,,
59,val,0.236929523140857,0.9330628803245437,0.9598163030998852,0.7304347826086957,0.8373071196992455,0.6801145510380311,0.9335396595617231,0.5,0.6801145510380311,mcc,0.5
60,train,0.17996993868404967,,,,,,,,,,
60,val,0.25117851488488685,0.9300202839756593,0.9609644087256027,0.6956521739130435,0.8176166461019663,0.6591119353935542,0.9327060350421804,0.5,0.6591119353935542,mcc,0.5
61,train,0.18497684627177144,,,,,,,,,,
61,val,0.24766498110417662,0.9300202839756593,0.9701492537313433,0.6260869565217392,0.7793572952378731,0.6396712396049241,0.9332151949283682,0.5,0.6396712396049241,mcc,0.5
62,train,0.17407583123643924,,,,,,,,,,
62,val,0.27071768683183023,0.9148073022312373,0.9345579793340988,0.7652173913043478,0.8456595171632031,0.6342122869596494,0.9335446513253133,0.5,0.6342122869596494,mcc,0.5
63,train,0.1819829043175933,,,,,,,,,,
63,val,0.2324232500628332,0.934077079107505,0.9873708381171068,0.5304347826086957,0.7236959554058687,0.6388301605703085,0.9339739429940599,0.5,0.6388301605703085,mcc,0.5
64,train,0.1872387146095683,,,,,,,,,,
64,val,0.23587722539463463,0.9371196754563894,0.9747416762342136,0.6521739130434783,0.7973086561653687,0.6756632836350774,0.9339340088853392,0.5,0.6756632836350774,mcc,0.5
65,train,0.17285060671061508,,,,,,,,,,
65,val,0.25834015425120843,0.9310344827586207,0.9598163030998852,0.7130434782608696,0.8272791277760072,0.6678512585268422,0.9323216692457446,0.5,0.6678512585268422,mcc,0.5
66,train,0.17955680530683218,,,,,,,,,,
66,val,0.23833068064272284,0.934077079107505,0.9701492537313433,0.6608695652173913,0.8007135040133952,0.6650803103122542,0.933594568961214,0.5,0.6650803103122542,mcc,0.5
67,train,0.18058457339120176,,,,,,,,,,
67,val,0.2579488278296729,0.9381338742393509,0.9850746268656716,0.5826086956521739,0.7575704874652001,0.6673521146979727,0.9325912244796086,0.5,0.6673521146979727,mcc,0.5
68,train,0.1824273473956761,,,,,,,,,,
68,val,0.24934694960781395,0.936105476673428,0.9862227324913893,0.5565217391304348,0.7408470761608481,0.6531695253086406,0.9325063644985773,0.5,0.6531695253086406,mcc,0.5
69,train,0.17598251430881148,,,,,,,,,,
69,val,0.22376813558185318,0.9330628803245437,0.9644087256027555,0.6956521739130435,0.8190805982968127,0.6703112196867675,0.9356961014326362,0.5,0.6703112196867675,mcc,0.5
70,train,0.17286361262690744,,,,,,,,,,
70,val,0.2379634804630739,0.9310344827586207,0.9586681974741676,0.7217391304347827,0.8318102855943091,0.6704153516379313,0.9364448659711476,0.5,0.6704153516379313,mcc,0.5
71,train,0.1672649334092606,,,,,,,,,,
71,val,0.25158007674553934,0.9330628803245437,0.9678530424799081,0.6695652173913044,0.8050097718605005,0.6632845698523843,0.9359556731393202,0.5,0.6632845698523843,mcc,0.5
72,train,0.1733668226148806,,,,,,,,,,
72,val,0.23540772566794746,0.9432048681541582,0.981630309988519,0.6521739130434783,0.8001210411102154,0.7028795573648544,0.9346977487146209,0.5,0.7028795573648544,mcc,0.5
73,train,0.1660214186031982,,,,,,,,,,
73,val,0.2245540403237691,0.9401622718052738,0.981630309988519,0.6260869565217392,0.7839553132737881,0.6841952723974803,0.9339989018120103,0.5,0.6841952723974803,mcc,0.5
74,train,0.16543965477240816,,,,,,,,,,
74,val,0.25378611327562683,0.9411764705882353,0.9827784156142365,0.6260869565217392,0.7844136327009967,0.6890326486848327,0.9332701043278591,0.5,0.6890326486848327,mcc,0.5
75,train,0.16640657983183982,,,,,,,,,,
75,val,0.24941825622061747,0.9391480730223124,0.9850746268656716,0.591304347826087,0.7632030593484488,0.6737508541258878,0.9332800878550392,0.5,0.6737508541258878,mcc,0.5
76,train,0.16971296639549607,,,,,,,,,,
76,val,0.2279881261417578,0.9350912778904665,0.9712973593570609,0.6608695652173913,0.8011871588930398,0.66920233083149,0.9350671392202867,0.5,0.66920233083149,mcc,0.5
77,train,0.1658066949628019,,,,,,,,,,
77,val,0.2411872556198834,0.9391480730223124,0.983926521239954,0.6,0.7683462193204131,0.675045858523901,0.9334298407627415,0.5,0.675045858523901,mcc,0.5
78,train,0.16991074464084652,,,,,,,,,,
78,val,0.22429455110225185,0.9371196754563894,0.9701492537313433,0.6869565217391305,0.8163641080492802,0.683771001035508,0.934897419258224,0.5,0.683771001035508,mcc,0.5
79,train,0.14868752055792953,,,,,,,,,,
79,val,0.2739263063402465,0.9391480730223124,0.983926521239954,0.6,0.7683462193204131,0.675045858523901,0.9333899066540209,0.5,0.675045858523901,mcc,0.5
80,train,0.1731334010434336,,,,,,,,,,
80,val,0.22041147074550693,0.9391480730223124,0.9724454649827784,0.6869565217391305,0.8173296484317456,0.6920050835407932,0.9346927569510307,0.5,0.6920050835407932,mcc,0.5
81,train,0.16117021787676225,,,,,,,,,,
81,val,0.2363141600031247,0.9391480730223124,0.9850746268656716,0.591304347826087,0.7632030593484488,0.6737508541258878,0.9347227075325713,0.5,0.6737508541258878,mcc,0.5
82,train,0.16278259502110065,,,,,,,,,,
82,val,0.2274326054156431,0.9391480730223124,0.983926521239954,0.6,0.7683462193204131,0.675045858523901,0.933524684270953,0.5,0.675045858523901,mcc,0.5
83,train,0.1609808854826724,,,,,,,,,,
83,val,0.22480612973593794,0.9421906693711968,0.981630309988519,0.6434782608695652,0.794769000835,0.6966877778587827,0.9351220486197773,0.5,0.6966877778587827,mcc,0.5
84,train,0.16356077660838267,,,,,,,,,,
84,val,0.22029870149299774,0.9401622718052738,0.9827784156142365,0.6173913043478261,0.778947269011814,0.6827498254109624,0.9360455248839415,0.5,0.6827498254109624,mcc,0.5
85,train,0.1662479551643103,,,,,,,,,,
85,val,0.24359483816651495,0.9320486815415822,0.9609644087256027,0.7130434782608696,0.8277737640699926,0.6714819690376462,0.9347077322418009,0.5,0.6714819690376462,mcc,0.5
86,train,0.17470604609087456,,,,,,,,,,
86,val,0.2243362937356831,0.9391480730223124,0.9770378874856487,0.6521739130434783,0.7982472187695046,0.6844696596392016,0.9355613238157041,0.5,0.6844696596392016,mcc,0.5
87,train,0.15954431656769458,,,,,,,,,,
87,val,0.227730663153239,0.9401622718052738,0.9850746268656716,0.6,0.7687943653015434,0.6801083713926666,0.936659511805521,0.5,0.6801083713926666,mcc,0.5
88,train,0.15414226979480558,,,,,,,,,,
88,val,0.2597378176045708,0.9178498985801217,0.9425947187141217,0.7304347826086957,0.8297613924810276,0.6304053678187167,0.9358059202316178,0.5,0.6304053678187167,mcc,0.5
89,train,0.15553402169486405,,,,,,,,,,
89,val,0.24360919702594105,0.9411764705882353,0.9781859931113662,0.6608695652173913,0.8040232285010493,0.6951779037392294,0.9363500224629362,0.5,0.6951779037392294,mcc,0.5
90,train,0.1584839596337223,,,,,,,,,,
90,val,0.22565212133992274,0.9381338742393509,0.9735935706084959,0.6695652173913044,0.8073935785942652,0.6838476280104184,0.9372135975640195,0.5,0.6838476280104184,mcc,0.5
91,train,0.1546996701854977,,,,,,,,,,
91,val,0.22303080992890298,0.9371196754563894,0.9735935706084959,0.6608695652173913,0.8021336295820567,0.6776180778972314,0.937587979833275,0.5,0.6776180778972314,mcc,0.5
92,train,0.154158537971355,,,,,,,,,,
92,val,0.2301586517198937,0.9401622718052738,0.9770378874856487,0.6608695652173913,0.8035512453500144,0.6906929989480155,0.9378675185943195,0.5,0.6906929989480155,mcc,0.5
93,train,0.15684360225444793,,,,,,,,,,
93,val,0.23685607101775813,0.9391480730223124,0.9781859931113662,0.6434782608695652,0.7933734440062072,0.6827263893058191,0.9369590176209255,0.5,0.6827263893058191,mcc,0.5
94,train,0.15337321329414946,,,,,,,,,,
94,val,0.23644172748773687,0.9401622718052738,0.9804822043628014,0.6347826086956522,0.7889189131115331,0.6857168424614473,0.9375280786701942,0.5,0.6857168424614473,mcc,0.5
95,train,0.1579973078601946,,,,,,,,,,
95,val,0.22030306738965652,0.9421906693711968,0.9793340987370838,0.6608695652173913,0.8044949347478467,0.6997288800773214,0.9368841411670743,0.5,0.6997288800773214,mcc,0.5
96,train,0.15372309522799601,,,,,,,,,,
96,val,0.22263347824495172,0.9432048681541582,0.9804822043628014,0.6608695652173913,0.8049663645772002,0.7043476846487838,0.9365546847701294,0.5,0.7043476846487838,mcc,0.5
97,train,0.1574536105010428,,,,,,,,,,
97,val,0.22020488989522444,0.934077079107505,0.9690011481056258,0.6695652173913044,0.8054870975898788,0.6672876316377845,0.9371037787650377,0.5,0.6672876316377845,mcc,0.5
98,train,0.1521076549092593,,,,,,,,,,
98,val,0.22510781760268955,0.934077079107505,0.9667049368541906,0.6869565217391305,0.814913652462272,0.6718181624060166,0.9370688364199071,0.5,0.6718181624060166,mcc,0.5
99,train,0.15607927265744145,,,,,,,,,,
99,val,0.22848019976372894,0.9350912778904665,0.9712973593570609,0.6608695652173913,0.8011871588930398,0.66920233083149,0.936794289422453,0.5,0.66920233083149,mcc,0.5
100,train,0.1541900889033369,,,,,,,,,,
100,val,0.22569472306458993,0.9381338742393509,0.9735935706084959,0.6695652173913044,0.8073935785942652,0.6838476280104184,0.936859182349124,0.5,0.6838476280104184,mcc,0.5
101,train,0.1579575027166367,,,,,,,,,,
101,val,0.22665490345693143,0.9421906693711968,0.981630309988519,0.6434782608695652,0.794769000835,0.6966877778587827,0.9370139270204163,0.5,0.6966877778587827,mcc,0.5
102,train,0.16052237289021973,,,,,,,,,,
102,val,0.22385695451609866,0.9411764705882353,0.9827784156142365,0.6260869565217392,0.7844136327009967,0.6890326486848327,0.9371487046373483,0.5,0.6890326486848327,mcc,0.5
103,train,0.15515548989917025,,,,,,,,,,
103,val,0.23022574685423297,0.9411764705882353,0.9793340987370838,0.6521739130434783,0.7991846791263406,0.6935370369773014,0.9382069585184445,0.5,0.6935370369773014,mcc,0.5
104,train,0.15360264421697806,,,,,,,,,,
104,val,0.24753360092095864,0.9300202839756593,0.9621125143513203,0.6869565217391305,0.8129756862172892,0.6565747267263259,0.9374731692707033,0.5,0.6565747267263259,mcc,0.5
105,train,0.15523656316406223,,,,,,,,,,
105,val,0.22146449910956634,0.9411764705882353,0.9770378874856487,0.6695652173913044,0.8088204903029281,0.6968816608200185,0.938032246792792,0.5,0.6968816608200185,mcc,0.5
106,train,0.15704627744488395,,,,,,,,,,
106,val,0.24575940242441444,0.9401622718052738,0.9827784156142365,0.6173913043478261,0.778947269011814,0.6827498254109624,0.9371137622922179,0.5,0.6827498254109624,mcc,0.5
107,train,0.15461300553747048,,,,,,,,,,
107,val,0.2251282923006685,0.9432048681541582,0.9804822043628014,0.6608695652173913,0.8049663645772002,0.7043476846487838,0.937393301053262,0.5,0.7043476846487838,mcc,0.5
108,train,0.15073049314453538,,,,,,,,,,
108,val,0.22310369972207605,0.9411764705882353,0.9804822043628014,0.6434782608695652,0.7943040876622334,0.6919629748089476,0.9378575350671392,0.5,0.6919629748089476,mcc,0.5
109,train,0.15133188522397847,,,,,,,,,,
109,val,0.2324823058431337,0.9421906693711968,0.9793340987370838,0.6608695652173913,0.8044949347478467,0.6997288800773214,0.9383217690810164,0.5,0.6997288800773214,mcc,0.5
110,train,0.1588774548812658,,,,,,,,,,
110,val,0.22568483710379678,0.9401622718052738,0.9758897818599311,0.6695652173913044,0.8083451329358008,0.6924755531117102,0.938950731293366,0.5,0.6924755531117102,mcc,0.5
111,train,0.15837714301019998,,,,,,,,,,
111,val,0.23780577930925947,0.9411764705882353,0.981630309988519,0.6347826086956522,0.789380674294243,0.6904599696783785,0.9378525433035492,0.5,0.6904599696783785,mcc,0.5
112,train,0.15073067233993742,,,,,,,,,,
112,val,0.21760977107585686,0.9421906693711968,0.9804822043628014,0.6521739130434783,0.7996529971736387,0.6981729787233832,0.9376329057055858,0.5,0.6981729787233832,mcc,0.5
113,train,0.1509674030868195,,,,,,,,,,
113,val,0.21924639088583403,0.9401622718052738,0.9781859931113662,0.6521739130434783,0.798716086486156,0.6889698638318634,0.938426596116408,0.5,0.6889698638318634,mcc,0.5
114,train,0.14656339747432762,,,,,,,,,,
114,val,0.22734350393739725,0.9411764705882353,0.9827784156142365,0.6260869565217392,0.7844136327009967,0.6890326486848327,0.9391004842010683,0.5,0.6890326486848327,mcc,0.5
115,train,0.1521471198786701,,,,,,,,,,
115,val,0.23574339093273963,0.9391480730223124,0.9781859931113662,0.6434782608695652,0.7933734440062072,0.6827263893058191,0.9383916537712775,0.5,0.6827263893058191,mcc,0.5
116,train,0.15621657049627713,,,,,,,,,,
116,val,0.23620376248539823,0.9391480730223124,0.9793340987370838,0.6347826086956522,0.788456881497607,0.6810463922530408,0.9380721809015126,0.5,0.6810463922530408,mcc,0.5
117,train,0.15196511081925676,,,,,,,,,,
117,val,0.227440062351147,0.9391480730223124,0.9758897818599311,0.6608695652173913,0.803078984806518,0.686272472227548,0.9387760195677133,0.5,0.686272472227548,mcc,0.5
118,train,0.15421697473699236,,,,,,,,,,
118,val,0.23375070834830858,0.9401622718052738,0.9758897818599311,0.6695652173913044,0.8083451329358008,0.6924755531117102,0.9382219338092148,0.5,0.6924755531117102,mcc,0.5
119,train,0.15184806329086448,,,,,,,,,,
119,val,0.22899267163210782,0.9391480730223124,0.9758897818599311,0.6608695652173913,0.803078984806518,0.686272472227548,0.9385663654969301,0.5,0.686272472227548,mcc,0.5
120,train,0.15293172845914682,,,,,,,,,,
120,val,0.22794449929351981,0.9401622718052738,0.9793340987370838,0.6434782608695652,0.7938389022122825,0.6873098170219274,0.9388259372036141,0.5,0.6873098170219274,mcc,0.5
121,train,0.15072144863572465,,,,,,,,,,
121,val,0.22873678814022827,0.9391480730223124,0.9758897818599311,0.6608695652173913,0.803078984806518,0.686272472227548,0.9385114560974392,0.5,0.686272472227548,mcc,0.5
122,train,0.14829682281549897,,,,,,,,,,
122,val,0.23633341412636136,0.9401622718052738,0.9770378874856487,0.6608695652173913,0.8035512453500144,0.6906929989480155,0.9382468926271652,0.5,0.6906929989480155,mcc,0.5
123,train,0.15577733404518945,,,,,,,,,,
123,val,0.22260182954250074,0.9411764705882353,0.9793340987370838,0.6521739130434783,0.7991846791263406,0.6935370369773014,0.939020615983627,0.5,0.6935370369773014,mcc,0.5
124,train,0.1518548982644069,,,,,,,,,,
124,val,0.2234333276476628,0.9401622718052738,0.9758897818599311,0.6695652173913044,0.8083451329358008,0.6924755531117102,0.9387510607497629,0.5,0.6924755531117102,mcc,0.5
125,train,0.14366954488376985,,,,,,,,,,
125,val,0.228230040078382,0.9401622718052738,0.9793340987370838,0.6434782608695652,0.7938389022122825,0.6873098170219274,0.9388059701492537,0.5,0.6873098170219274,mcc,0.5
126,train,0.143109495546033,,,,,,,,,,
126,val,0.23623743762486968,0.9401622718052738,0.9770378874856487,0.6608695652173913,0.8035512453500144,0.6906929989480155,0.9384815055158988,0.5,0.6906929989480155,mcc,0.5
127,train,0.15955488544414478,,,,,,,,,,
