epoch,phase,loss,acc,spec,sens,gmean,mcc,auc,thr_opt,key,key_name,val_thr
12,val,0.33345620521546376,0.8935091277890467,1.0,0.08695652173913043,0.29488391230979427,0.2785705800482614,0.8740977387310938,0.5,0.2785705800482614,mcc,0.5
13,train,0.3147412793847426,,,,,,,,,,
13,val,0.3312808135581065,0.9046653144016227,0.9988518943742825,0.19130434782608696,0.43713237151705386,0.4043817268720943,0.8819597663854639,0.5,0.4043817268720943,mcc,0.5
14,train,0.3207882590070694,,,,,,,,,,
14,val,0.3117902074273653,0.9259634888438134,0.9919632606199771,0.4260869565217391,0.6501250700434085,0.5797636243097831,0.8861079219288175,0.5,0.5797636243097831,mcc,0.5
15,train,0.30743444852226287,,,,,,,,,,
15,val,0.30739079893360755,0.9269776876267748,0.9942594718714122,0.41739130434782606,0.6442012556838037,0.5858793346339451,0.8948984176109419,0.5,0.5858793346339451,mcc,0.5
16,train,0.30090638546977505,,,,,,,,,,
16,val,0.3716711275143507,0.922920892494929,0.9781859931113662,0.5043478260869565,0.7023859189465775,0.5772427014606007,0.8929915639195327,0.5,0.5772427014606007,mcc,0.5
17,train,0.2998355116774481,,,,,,,,,,
17,val,0.31604744762968096,0.9259634888438134,0.9908151549942594,0.43478260869565216,0.6563453342742607,0.580589730947014,0.9013228173513703,0.5,0.580589730947014,mcc,0.5
18,train,0.28612163051554945,,,,,,,,,,
18,val,0.32646217954328044,0.9279918864097363,0.983926521239954,0.5043478260869565,0.7044438955776907,0.6023966662779595,0.9032196875155992,0.5,0.6023966662779595,mcc,0.5
19,train,0.2951228753532981,,,,,,,,,,
19,val,0.3195923091824833,0.9259634888438134,0.9793340987370838,0.5217391304347826,0.7148125076411419,0.5958939448673208,0.9040283532171915,0.5,0.5958939448673208,mcc,0.5
20,train,0.28105804845866983,,,,,,,,,,
20,val,0.32255737871898843,0.9259634888438134,0.9873708381171068,0.4608695652173913,0.6745733235693228,0.5840009457282133,0.9082314181600359,0.5,0.5840009457282133,mcc,0.5
21,train,0.28357496844549845,,,,,,,,,,
21,val,0.31497587275674327,0.9279918864097363,0.9827784156142365,0.5130434782608696,0.7100760921946566,0.6040465643620321,0.906858683172765,0.5,0.6040465643620321,mcc,0.5
22,train,0.2836995666626943,,,,,,,,,,
22,val,0.3122611931141685,0.9290060851926978,0.9919632606199771,0.45217391304347826,0.6697312215731791,0.6010481286526044,0.9078869864723207,0.5,0.6010481286526044,mcc,0.5
23,train,0.2817370802536733,,,,,,,,,,
23,val,0.33123485532421126,0.9249492900608519,0.9724454649827784,0.5652173913043478,0.7413791802467273,0.602249998656189,0.9092996555683124,0.5,0.602249998656189,mcc,0.5
24,train,0.2680687559475847,,,,,,,,,,
24,val,0.3223417981945235,0.9178498985801217,0.9954075774971297,0.33043478260869563,0.5735131092462599,0.5179107172335513,0.9153696400938452,0.5,0.5179107172335513,mcc,0.5
25,train,0.2672795530367075,,,,,,,,,,
25,val,0.3059783411225489,0.922920892494929,0.9850746268656716,0.45217391304347826,0.6674017146139909,0.5655875906371356,0.911436130384865,0.5,0.5655875906371356,mcc,0.5
26,train,0.25908925209286326,,,,,,,,,,
26,val,0.33128063970115074,0.9259634888438134,0.9827784156142365,0.4956521739130435,0.6979371448590574,0.5902521681805099,0.9132082064593421,0.5,0.5902521681805099,mcc,0.5
27,train,0.2703938495547798,,,,,,,,,,
27,val,0.33210477692360324,0.9300202839756593,0.9793340987370838,0.5565217391304348,0.7382551834013079,0.6228949683661522,0.91307342884241,0.5,0.6228949683661522,mcc,0.5
28,train,0.2565385029500463,,,,,,,,,,
28,val,0.3097504765460264,0.9269776876267748,0.9896670493685419,0.45217391304347826,0.6689556205931503,0.5886920758643982,0.9146707931912345,0.5,0.5886920758643982,mcc,0.5
29,train,0.25701876055674605,,,,,,,,,,
29,val,0.3226026026550945,0.9259634888438134,0.9850746268656716,0.4782608695652174,0.6863837466253175,0.5869184660114104,0.9155792941646284,0.5,0.5869184660114104,mcc,0.5
30,train,0.25840288155402796,,,,,,,,,,
30,val,0.3531226217595607,0.9219066937119675,0.9850746268656716,0.4434782608695652,0.6609532376417593,0.5583505856904379,0.916143363450307,0.5,0.5583505856904379,mcc,0.5
31,train,0.252879522285094,,,,,,,,,,
31,val,0.29592833946067953,0.9310344827586207,0.9770378874856487,0.5826086956521739,0.7544738360147217,0.6333333855957117,0.9146308590825138,0.5,0.6333333855957117,mcc,0.5
32,train,0.24041798566796965,,,,,,,,,,
32,val,0.3411695710695056,0.9259634888438134,0.9701492537313433,0.591304347826087,0.757399149571464,0.6136567501136575,0.9142564768132582,0.5,0.6136567501136575,mcc,0.5
33,train,0.2457786169168755,,,,,,,,,,
33,val,0.3379033260863524,0.9320486815415822,0.981630309988519,0.5565217391304348,0.7391201575508264,0.6326360027906075,0.9179853242150453,0.5,0.6326360027906075,mcc,0.5
34,train,0.24589829994400195,,,,,,,,,,
34,val,0.2896036855861333,0.9310344827586207,0.981630309988519,0.5478260869565217,0.7333230472028871,0.625995207528846,0.9191783557130735,0.5,0.625995207528846,mcc,0.5
35,train,0.24088573204016678,,,,,,,,,,
35,val,0.31869130726699657,0.9320486815415822,0.9850746268656716,0.5304347826086957,0.7228539586630446,0.6280313385429664,0.9193730344930864,0.5,0.6280313385429664,mcc,0.5
36,train,0.23567296566089774,,,,,,,,,,
36,val,0.306878153393404,0.9279918864097363,0.9862227324913893,0.48695652173913045,0.6929989837467785,0.5993877960585392,0.9184795088104627,0.5,0.5993877960585392,mcc,0.5
37,train,0.24219808153664593,,,,,,,,,,
37,val,0.3116040909870643,0.9300202839756593,0.9850746268656716,0.5130434782608696,0.7109051363674991,0.6145411643754092,0.9212199870214146,0.5,0.6145411643754092,mcc,0.5
38,train,0.24246620144865005,,,,,,,,,,
38,val,0.2728010250999768,0.9300202839756593,0.9793340987370838,0.5565217391304348,0.7382551834013079,0.6228949683661522,0.9225328208456047,0.5,0.6228949683661522,mcc,0.5
39,train,0.22412839218666925,,,,,,,,,,
39,val,0.29545171421331035,0.9310344827586207,0.9827784156142365,0.5391304347826087,0.7279050449784413,0.6243460307503327,0.9223830679379024,0.5,0.6243460307503327,mcc,0.5
40,train,0.23380685199068463,,,,,,,,,,
40,val,0.3117735443323186,0.9330628803245437,0.9781859931113662,0.591304347826087,0.7605298355155632,0.6444732382135359,0.9236010582538811,0.5,0.6444732382135359,mcc,0.5
41,train,0.23513251665416865,,,,,,,,,,
41,val,0.283027963376553,0.9290060851926978,0.9885189437428243,0.4782608695652174,0.6875826711139057,0.6037867388231906,0.9249138920780713,0.5,0.6037867388231906,mcc,0.5
42,train,0.23101464672068883,,,,,,,,,,
42,val,0.28571629923962916,0.9320486815415822,0.9850746268656716,0.5304347826086957,0.7228539586630446,0.6280313385429664,0.925812409524285,0.5,0.6280313385429664,mcc,0.5
43,train,0.23060935606784053,,,,,,,,,,
43,val,0.2841825753027237,0.9310344827586207,0.9804822043628014,0.5565217391304348,0.7386877970823862,0.6277239134044199,0.9251185543852642,0.5,0.6277239134044199,mcc,0.5
44,train,0.22662655872724957,,,,,,,,,,
44,val,0.29889335616304713,0.9330628803245437,0.9793340987370838,0.5826086956521739,0.7553598889753874,0.6426555257676859,0.9261718165027706,0.5,0.6426555257676859,mcc,0.5
45,train,0.23392375774905666,,,,,,,,,,
45,val,0.2797514754319167,0.934077079107505,0.9873708381171068,0.5304347826086957,0.7236959554058687,0.6388301605703085,0.9283332501372735,0.5,0.6388301605703085,mcc,0.5
46,train,0.22361553651722915,,,,,,,,,,
46,val,0.3504617850146961,0.922920892494929,0.9517795637198623,0.7043478260869566,0.8187697274692544,0.6373650008595246,0.9233315030200171,0.5,0.6373650008595246,mcc,0.5
47,train,0.2388624453431813,,,,,,,,,,
47,val,0.2821502666504823,0.9371196754563894,0.9781859931113662,0.6260869565217392,0.7825787444975044,0.6701298096971339,0.9261218988668698,0.5,0.6701298096971339,mcc,0.5
48,train,0.21565801212164387,,,,,,,,,,
48,val,0.3313875819044471,0.9330628803245437,0.9827784156142365,0.5565217391304348,0.7395522652507314,0.6376338339430304,0.9273598562372085,0.5,0.6376338339430304,mcc,0.5
49,train,0.22308243150926998,,,,,,,,,,
49,val,0.305667038137966,0.9320486815415822,0.9724454649827784,0.6260869565217392,0.7802790664591965,0.64805976388086,0.9261169071032795,0.5,0.64805976388086,mcc,0.5
50,train,0.23404434413201264,,,,,,,,,,
50,val,0.30080036818225536,0.9259634888438134,0.9885189437428243,0.45217391304347826,0.6685674826895179,0.5827230247045538,0.9265112564268956,0.5,0.5827230247045538,mcc,0.5
51,train,0.21182995733728519,,,,,,,,,,
51,val,0.29860455226946553,0.9330628803245437,0.9770378874856487,0.6,0.7656518350342989,0.6463549841672838,0.9266560175710079,0.5,0.6463549841672838,mcc,0.5
52,train,0.22272709312169847,,,,,,,,,,
52,val,0.27560889971788227,0.934077079107505,0.9804822043628014,0.5826086956521739,0.755802525924583,0.647431155760788,0.9265661658263864,0.5,0.647431155760788,mcc,0.5
53,train,0.2129412590349474,,,,,,,,,,
53,val,0.3167861501174331,0.934077079107505,0.9747416762342136,0.6260869565217392,0.7811997500437242,0.6566928150954895,0.9268157540058902,0.5,0.6566928150954895,mcc,0.5
54,train,0.21999741334565068,,,,,,,,,,
54,val,0.2728045366356871,0.936105476673428,0.9758897818599311,0.6347826086956522,0.787069159304618,0.6674518313409474,0.9272450456746368,0.5,0.6674518313409474,mcc,0.5
55,train,0.2162667710602223,,,,,,,,,,
55,val,0.27205500249990827,0.934077079107505,0.9850746268656716,0.5478260869565217,0.7346084523036586,0.6413229880421717,0.9278390655418559,0.5,0.6413229880421717,mcc,0.5
56,train,0.21107896316158245,,,,,,,,,,
56,val,0.2580373532178436,0.936105476673428,0.9850746268656716,0.5652173913043478,0.7461778010883993,0.6544266635004329,0.9277841561423651,0.5,0.6544266635004329,mcc,0.5
57,train,0.21164938931370073,,,,,,,,,,
57,val,0.29932225995808537,0.9290060851926978,0.9667049368541906,0.6434782608695652,0.7887037539792475,0.6403527487309383,0.9273199221284879,0.5,0.6403527487309383,mcc,0.5
58,train,0.20725472050367397,,,,,,,,,,
58,val,0.3108818833291168,0.9269776876267748,0.9563719862227325,0.7043478260869566,0.8207426694320494,0.6510169528377318,0.9271152598212948,0.5,0.6510169528377318,mcc,0.5
59,train,0.20420555361735737,,,,,,,,,,
59,val,0.28331148621397617,0.934077079107505,0.9735935706084959,0.6347826086956522,0.7861426502615004,0.6587180726476488,0.9287525582788398,0.5,0.6587180726476488,mcc,0.5
60,train,0.20229172837536816,,,,,,,,,,
60,val,0.3581950415462316,0.9188640973630832,0.9402985074626866,0.7565217391304347,0.843419386881416,0.6427316010438879,0.9282883242649629,0.5,0.6427316010438879,mcc,0.5
61,train,0.20450335844782164,,,,,,,,,,
61,val,0.2768279968725015,0.936105476673428,0.9781859931113662,0.6173913043478261,0.777125167641481,0.6637749716667765,0.9294364298906804,0.5,0.6637749716667765,mcc,0.5
62,train,0.20759318215535194,,,,,,,,,,
62,val,0.274261935094549,0.9310344827586207,0.9701492537313433,0.6347826086956522,0.7847508356846282,0.6460781450178116,0.9300104827035391,0.5,0.6460781450178116,mcc,0.5
63,train,0.20294461269139358,,,,,,,,,,
63,val,0.2600293369249688,0.9300202839756593,0.9896670493685419,0.4782608695652174,0.6879818483150858,0.6096513057659886,0.9321868916288125,0.5,0.6096513057659886,mcc,0.5
64,train,0.2000415142060293,,,,,,,,,,
64,val,0.30002390346952673,0.9300202839756593,0.9690011481056258,0.6347826086956522,0.7842863486148227,0.6419815722395158,0.9293665452004193,0.5,0.6419815722395158,mcc,0.5
65,train,0.19644906133886686,,,,,,,,,,
65,val,0.2890570137128385,0.9310344827586207,0.9690011481056258,0.6434782608695652,0.7896399011977675,0.6483614250277331,0.9293365946188789,0.5,0.6483614250277331,mcc,0.5
66,train,0.1980612188950307,,,,,,,,,,
66,val,0.2774606818677083,0.9381338742393509,0.983926521239954,0.591304347826087,0.7627581726540736,0.6686656907873637,0.9299805321219987,0.5,0.6686656907873637,mcc,0.5
67,train,0.20222733708884758,,,,,,,,,,
67,val,0.3238893834983601,0.922920892494929,0.9575200918484501,0.6608695652173913,0.7954846867079226,0.6231231284064795,0.9276693455797933,0.5,0.6231231284064795,mcc,0.5
68,train,0.20535754619387203,,,,,,,,,,
68,val,0.2761722985073229,0.9350912778904665,0.9770378874856487,0.6173913043478261,0.7766689743719709,0.659213227141227,0.9309239754405231,0.5,0.659213227141227,mcc,0.5
69,train,0.20148284115393286,,,,,,,,,,
69,val,0.28729273759690066,0.9310344827586207,0.9701492537313433,0.6347826086956522,0.7847508356846282,0.6460781450178116,0.9305346178804971,0.5,0.6460781450178116,mcc,0.5
70,train,0.20029071573672885,,,,,,,,,,
70,val,0.28137191678217893,0.9381338742393509,0.9850746268656716,0.5826086956521739,0.7575704874652001,0.6673521146979727,0.9305495931712675,0.5,0.6673521146979727,mcc,0.5
71,train,0.19554983451584781,,,,,,,,,,
71,val,0.2830371544762509,0.9320486815415822,0.9712973593570609,0.6347826086956522,0.7852150479912324,0.6502321023062814,0.929860729795837,0.5,0.6502321023062814,mcc,0.5
72,train,0.19133779400504494,,,,,,,,,,
72,val,0.278677232775074,0.9371196754563894,0.9781859931113662,0.6260869565217392,0.7825787444975044,0.6701298096971339,0.9317476164328857,0.5,0.6701298096971339,mcc,0.5
73,train,0.1956136015122023,,,,,,,,,,
73,val,0.27424034373513584,0.934077079107505,0.9758897818599311,0.6173913043478261,0.7762125129899791,0.65472033191756,0.9318424599410973,0.5,0.65472033191756,mcc,0.5
74,train,0.19483859898996497,,,,,,,,,,
74,val,0.27624871768435166,0.934077079107505,0.9804822043628014,0.5826086956521739,0.755802525924583,0.647431155760788,0.9324015374631858,0.5,0.647431155760788,mcc,0.5
75,train,0.19014967100499006,,,,,,,,,,
75,val,0.27412407369207414,0.934077079107505,0.9804822043628014,0.5826086956521739,0.755802525924583,0.647431155760788,0.9338191983227674,0.5,0.647431155760788,mcc,0.5
76,train,0.1927672905791406,,,,,,,,,,
76,val,0.2667056264367113,0.9350912778904665,0.9781859931113662,0.6086956521739131,0.7716330481675275,0.6573812305450575,0.9325812409524284,0.5,0.6573812305450575,mcc,0.5
77,train,0.19234916450970074,,,,,,,,,,
77,val,0.2697056932091471,0.936105476673428,0.983926521239954,0.5739130434782609,0.7514574268471899,0.6557800773955177,0.9329656067488644,0.5,0.6557800773955177,mcc,0.5
78,train,0.19304608637495355,,,,,,,,,,
78,val,0.2616374307665332,0.936105476673428,0.9770378874856487,0.6260869565217392,0.7821193498324404,0.6655834936190158,0.9323616033544653,0.5,0.6655834936190158,mcc,0.5
79,train,0.18911646800030724,,,,,,,,,,
79,val,0.2523547167196477,0.9381338742393509,0.9827784156142365,0.6,0.7678978118008554,0.6700674849540839,0.9326760844606399,0.5,0.6700674849540839,mcc,0.5
80,train,0.19153560361132183,,,,,,,,,,
80,val,0.26379076373323224,0.934077079107505,0.9758897818599311,0.6173913043478261,0.7762125129899791,0.65472033191756,0.9329406479309139,0.5,0.65472033191756,mcc,0.5
81,train,0.18766547908711248,,,,,,,,,,
81,val,0.25843097763721645,0.934077079107505,0.9758897818599311,0.6173913043478261,0.7762125129899791,0.65472033191756,0.9331802525832376,0.5,0.65472033191756,mcc,0.5
82,train,0.18652125838017214,,,,,,,,,,
82,val,0.2637471128670729,0.936105476673428,0.9770378874856487,0.6260869565217392,0.7821193498324404,0.6655834936190158,0.9333799231268407,0.5,0.6655834936190158,mcc,0.5
83,train,0.1879379467490397,,,,,,,,,,
83,val,0.2708029290151161,0.936105476673428,0.9770378874856487,0.6260869565217392,0.7821193498324404,0.6655834936190158,0.932870763240653,0.5,0.6655834936190158,mcc,0.5
84,train,0.18998520603531235,,,,,,,,,,
84,val,0.27631809270768815,0.9290060851926978,0.9678530424799081,0.6347826086956522,0.7838215862933477,0.6379409721258545,0.9322967104277942,0.5,0.6379409721258545,mcc,0.5
85,train,0.1824579463856834,,,,,,,,,,
85,val,0.28106115833982737,0.9300202839756593,0.9690011481056258,0.6347826086956522,0.7842863486148227,0.6419815722395158,0.9318424599410972,0.5,0.6419815722395158,mcc,0.5
86,train,0.18587988371299546,,,,,,,,,,
86,val,0.270259626315525,0.9371196754563894,0.9793340987370838,0.6173913043478261,0.7775810932704003,0.6684074769228312,0.9340787700294514,0.5,0.6684074769228312,mcc,0.5
87,train,0.19060583230852074,,,,,,,,,,
87,val,0.2811915191989883,0.9371196754563894,0.9827784156142365,0.591304347826087,0.7623130263233938,0.6636660227170901,0.9341386711925324,0.5,0.6636660227170901,mcc,0.5
88,train,0.19101286318433894,,,,,,,,,,
88,val,0.27508628047987604,0.934077079107505,0.9735935706084959,0.6347826086956522,0.7861426502615004,0.6587180726476488,0.9326261668247391,0.5,0.6587180726476488,mcc,0.5
89,train,0.1882495892011624,,,,,,,,,,
89,val,0.26584726349879473,0.9371196754563894,0.9793340987370838,0.6173913043478261,0.7775810932704003,0.6684074769228312,0.9340787700294515,0.5,0.6684074769228312,mcc,0.5
90,train,0.18740030819246115,,,,,,,,,,
90,val,0.2711338995073678,0.9350912778904665,0.9770378874856487,0.6173913043478261,0.7766689743719709,0.659213227141227,0.9343383417361354,0.5,0.659213227141227,mcc,0.5
91,train,0.19054455276617693,,,,,,,,,,
91,val,0.2691117509459023,0.936105476673428,0.9804822043628014,0.6,0.7670002103113668,0.6603534142107759,0.9345180452253781,0.5,0.6603534142107759,mcc,0.5
92,train,0.181381331777484,,,,,,,,,,
92,val,0.26208637991795436,0.936105476673428,0.983926521239954,0.5739130434782609,0.7514574268471899,0.6557800773955177,0.9348674686766834,0.5,0.6557800773955177,mcc,0.5
93,train,0.18961535790515294,,,,,,,,,,
93,val,0.26415450011075875,0.9381338742393509,0.9850746268656716,0.5826086956521739,0.7575704874652001,0.6673521146979727,0.9353416862177407,0.5,0.6673521146979727,mcc,0.5
94,train,0.18608853809130116,,,,,,,,,,
94,val,0.2669634690421348,0.936105476673428,0.9781859931113662,0.6173913043478261,0.777125167641481,0.6637749716667765,0.9343732840812659,0.5,0.6637749716667765,mcc,0.5
95,train,0.1829137768383645,,,,,,,,,,
95,val,0.2635495157621453,0.9371196754563894,0.9770378874856487,0.6347826086956522,0.7875320050719394,0.6719157416343366,0.9340488194479108,0.5,0.6719157416343366,mcc,0.5
96,train,0.18477876835394727,,,,,,,,,,
96,val,0.26092587026784436,0.9371196754563894,0.9873708381171068,0.5565217391304348,0.7412781772017892,0.6585387111182273,0.9341536464833025,0.5,0.6585387111182273,mcc,0.5
97,train,0.18923125993403764,,,,,,,,,,
97,val,0.2653760586017044,0.9381338742393509,0.9781859931113662,0.6347826086956522,0.787994578976772,0.6764466553204715,0.9339589677032896,0.5,0.6764466553204715,mcc,0.5
98,train,0.1798942880317866,,,,,,,,,,
98,val,0.2748672472687087,0.9330628803245437,0.9724454649827784,0.6347826086956522,0.7856789860216604,0.6544449064501364,0.9329256726401438,0.5,0.6544449064501364,mcc,0.5
99,train,0.18146338584496388,,,,,,,,,,
99,val,0.2580537677083248,0.9381338742393509,0.9793340987370838,0.6260869565217392,0.7830378696437748,0.6747459070641119,0.9338691159586682,0.5,0.6747459070641119,mcc,0.5
100,train,0.17756841624178932,,,,,,,,,,
100,val,0.26525740133519105,0.9391480730223124,0.9793340987370838,0.6347826086956522,0.788456881497607,0.6810463922530408,0.9338591324314881,0.5,0.6810463922530408,mcc,0.5
101,train,0.17825456880644874,,,,,,,,,,
101,val,0.26685804332668833,0.9371196754563894,0.9793340987370838,0.6173913043478261,0.7775810932704003,0.6684074769228312,0.9341885888284331,0.5,0.6684074769228312,mcc,0.5
102,train,0.18501768537412103,,,,,,,,,,
102,val,0.2594401806320912,0.9371196754563894,0.981630309988519,0.6,0.7674491422844326,0.6651707903370159,0.9347326910597514,0.5,0.6651707903370159,mcc,0.5
103,train,0.18388554005656704,,,,,,,,,,
103,val,0.25314378617501404,0.936105476673428,0.9781859931113662,0.6173913043478261,0.777125167641481,0.6637749716667765,0.93464283931513,0.5,0.6637749716667765,mcc,0.5
104,train,0.1784042103940589,,,,,,,,,,
104,val,0.2919726405617673,0.9259634888438134,0.9609644087256027,0.6608695652173913,0.7969141302448317,0.6339923945777699,0.93267608446064,0.5,0.6339923945777699,mcc,0.5
105,train,0.1892841174498568,,,,,,,,,,
105,val,0.24983898330381626,0.936105476673428,0.981630309988519,0.591304347826087,0.7618676199013059,0.6587493203574359,0.9353716367992813,0.5,0.6587493203574359,mcc,0.5
106,train,0.18911744917555007,,,,,,,,,,
106,val,0.2814229778779206,0.9371196754563894,0.9804822043628014,0.6086956521739131,0.7725381898841839,0.6667529434491843,0.9349024110218139,0.5,0.6667529434491843,mcc,0.5
107,train,0.18541925559881048,,,,,,,,,,
107,val,0.26852044043023493,0.9371196754563894,0.9770378874856487,0.6347826086956522,0.7875320050719394,0.6719157416343366,0.9342734488094644,0.5,0.6719157416343366,mcc,0.5
108,train,0.17606692364103854,,,,,,,,,,
108,val,0.27069392900075195,0.9381338742393509,0.9781859931113662,0.6347826086956522,0.787994578976772,0.6764466553204715,0.9346578146059004,0.5,0.6764466553204715,mcc,0.5
109,train,0.18309596927232863,,,,,,,,,,
109,val,0.26335220820219474,0.936105476673428,0.9804822043628014,0.6,0.7670002103113668,0.6603534142107759,0.9354115709080018,0.5,0.6603534142107759,mcc,0.5
110,train,0.18143226603003884,,,,,,,,,,
110,val,0.2814157174155872,0.9290060851926978,0.9644087256027555,0.6608695652173913,0.7983410143422117,0.6452752709903997,0.933464783107872,0.5,0.6452752709903997,mcc,0.5
111,train,0.17963699734102193,,,,,,,,,,
111,val,0.2585619011587835,0.9381338742393509,0.9804822043628014,0.6173913043478261,0.7780367517292366,0.6731127297081665,0.9357260520141766,0.5,0.6731127297081665,mcc,0.5
112,train,0.18298669847313234,,,,,,,,,,
112,val,0.2583965718081225,0.9350912778904665,0.9747416762342136,0.6347826086956522,0.786606041194909,0.6630531714391459,0.9353716367992811,0.5,0.6630531714391459,mcc,0.5
113,train,0.17986159708606467,,,,,,,,,,
113,val,0.2624619687788385,0.936105476673428,0.9781859931113662,0.6173913043478261,0.777125167641481,0.6637749716667765,0.9357010931962262,0.5,0.6637749716667765,mcc,0.5
114,train,0.19068045365640182,,,,,,,,,,
114,val,0.2668530667166681,0.9391480730223124,0.981630309988519,0.6173913043478261,0.7784921434871213,0.6778927960670085,0.9361703189736934,0.5,0.6778927960670085,mcc,0.5
115,train,0.1813601654157642,,,,,,,,,,
115,val,0.2743967967391256,0.9350912778904665,0.9747416762342136,0.6347826086956522,0.786606041194909,0.6630531714391459,0.9350821145110568,0.5,0.6630531714391459,mcc,0.5
116,train,0.17834684274896814,,,,,,,,,,
116,val,0.2809800094118225,0.9350912778904665,0.9747416762342136,0.6347826086956522,0.786606041194909,0.6630531714391459,0.933919033594569,0.5,0.6630531714391459,mcc,0.5
117,train,0.18419041404775688,,,,,,,,,,
117,val,0.27945036277870133,0.9371196754563894,0.9781859931113662,0.6260869565217392,0.7825787444975044,0.6701298096971339,0.9343333499725454,0.5,0.6701298096971339,mcc,0.5
118,train,0.18829880967539844,,,,,,,,,,
118,val,0.27593557503353994,0.934077079107505,0.9735935706084959,0.6347826086956522,0.7861426502615004,0.6587180726476488,0.9343033993910048,0.5,0.6587180726476488,mcc,0.5
119,train,0.18033355075630556,,,,,,,,,,
119,val,0.2683511078508824,0.9371196754563894,0.9770378874856487,0.6347826086956522,0.7875320050719394,0.6719157416343366,0.9348075675136026,0.5,0.6719157416343366,mcc,0.5
120,train,0.17612704273090446,,,,,,,,,,
120,val,0.2631635670578504,0.936105476673428,0.9781859931113662,0.6173913043478261,0.777125167641481,0.6637749716667765,0.935416562671592,0.5,0.6637749716667765,mcc,0.5
121,train,0.18057756008591028,,,,,,,,,,
121,val,0.26715561387867764,0.936105476673428,0.9781859931113662,0.6173913043478261,0.777125167641481,0.6637749716667765,0.9349822792392554,0.5,0.6637749716667765,mcc,0.5
122,train,0.18059656950580627,,,,,,,,,,
122,val,0.27374150399987646,0.936105476673428,0.9781859931113662,0.6173913043478261,0.777125167641481,0.6637749716667765,0.9347127240053912,0.5,0.6637749716667765,mcc,0.5
123,train,0.18027407421543817,,,,,,,,,,
123,val,0.2719372664002086,0.936105476673428,0.9758897818599311,0.6347826086956522,0.787069159304618,0.6674518313409474,0.9343782758448561,0.5,0.6674518313409474,mcc,0.5
124,train,0.1779246946854058,,,,,,,,,,
124,val,0.2679423542946396,0.9371196754563894,0.9793340987370838,0.6173913043478261,0.7775810932704003,0.6684074769228312,0.935032196875156,0.5,0.6684074769228312,mcc,0.5
125,train,0.18211136666422723,,,,,,,,,,
125,val,0.26178998276440174,0.9350912778904665,0.9770378874856487,0.6173913043478261,0.7766689743719709,0.659213227141227,0.934902411021814,0.5,0.659213227141227,mcc,0.5
126,train,0.17361235831357127,,,,,,,,,,
126,val,0.2669182204420378,0.9371196754563894,0.9793340987370838,0.6173913043478261,0.7775810932704003,0.6684074769228312,0.9349273698397643,0.5,0.6684074769228312,mcc,0.5
127,train,0.18354179247604427,,,,,,,,,,
127,val,0.26063259829281554,0.9371196754563894,0.9827784156142365,0.591304347826087,0.7623130263233938,0.6636660227170901,0.9354365297259521,0.5,0.6636660227170901,mcc,0.5
128,train,0.18517300086464178,,,,,,,,,,
128,val,0.26767806816113165,0.9371196754563894,0.9793340987370838,0.6173913043478261,0.7775810932704003,0.6684074769228312,0.9349273698397643,0.5,0.6684074769228312,mcc,0.5
129,train,0.179149950752189,,,,,,,,,,
