epoch,phase,loss,acc,spec,sens,gmean,mcc,auc,thr_opt,key,key_name,val_thr
64,val,0.1853675767854914,0.9381338742393509,0.9793340987370838,0.6260869565217392,0.7830378696437748,0.6747459070641119,0.9337942395048171,0.5,0.6747459070641119,mcc,0.5
65,train,0.13082178686872936,,,,,,,,,,
65,val,0.19442922112666086,0.9320486815415822,0.9621125143513203,0.7043478260869566,0.8232021974790934,0.6689931026171827,0.933789247741227,0.5,0.6689931026171827,mcc,0.5
66,train,0.13362964201150773,,,,,,,,,,
66,val,0.18776104918116246,0.9381338742393509,0.9735935706084959,0.6695652173913044,0.8073935785942652,0.6838476280104184,0.9339739429940598,0.5,0.6838476280104184,mcc,0.5
67,train,0.13727220062741802,,,,,,,,,,
67,val,0.18921073189129936,0.9350912778904665,0.9621125143513203,0.7304347826086957,0.8383080849337624,0.6873922274396267,0.9326311585883292,0.5,0.6873922274396267,mcc,0.5
68,train,0.13706543327546192,,,,,,,,,,
68,val,0.18543270000579634,0.9350912778904665,0.9644087256027555,0.7130434782608696,0.8292559027036958,0.6826377702051707,0.934767633404882,0.5,0.6826377702051707,mcc,0.5
69,train,0.134776600332186,,,,,,,,,,
69,val,0.18056567794592338,0.9350912778904665,0.9644087256027555,0.7130434782608696,0.8292559027036958,0.6826377702051707,0.9352168921279889,0.5,0.6826377702051707,mcc,0.5
70,train,0.1328828803673714,,,,,,,,,,
70,val,0.19230211627410826,0.9310344827586207,0.9598163030998852,0.7130434782608696,0.8272791277760072,0.6678512585268422,0.9323416363001049,0.5,0.6678512585268422,mcc,0.5
71,train,0.13268795477534195,,,,,,,,,,
71,val,0.20230008259748106,0.9310344827586207,0.9598163030998852,0.7130434782608696,0.8272791277760072,0.6678512585268422,0.9327809114960317,0.5,0.6678512585268422,mcc,0.5
72,train,0.13689787862756317,,,,,,,,,,
72,val,0.1953567611034695,0.936105476673428,0.9758897818599311,0.6347826086956522,0.787069159304618,0.6674518313409474,0.9324614386262667,0.5,0.6674518313409474,mcc,0.5
73,train,0.13031556155191418,,,,,,,,,,
73,val,0.1996337113331467,0.9401622718052738,0.9804822043628014,0.6347826086956522,0.7889189131115331,0.6857168424614473,0.9294064793091399,0.5,0.6857168424614473,mcc,0.5
74,train,0.13576572764338815,,,,,,,,,,
74,val,0.19574632458615496,0.9371196754563894,0.9701492537313433,0.6869565217391305,0.8163641080492802,0.683771001035508,0.933070433784256,0.5,0.683771001035508,mcc,0.5
75,train,0.13325806566768703,,,,,,,,,,
75,val,0.18918001528972908,0.9401622718052738,0.9770378874856487,0.6608695652173913,0.8035512453500144,0.6906929989480155,0.9337992312684071,0.5,0.6906929989480155,mcc,0.5
76,train,0.12966608414479952,,,,,,,,,,
76,val,0.19076796346032354,0.936105476673428,0.9701492537313433,0.6782608695652174,0.8111807914662844,0.6775741393266443,0.934772625168472,0.5,0.6775741393266443,mcc,0.5
77,train,0.13120210467862617,,,,,,,,,,
77,val,0.18694653280426957,0.9421906693711968,0.9781859931113662,0.6695652173913044,0.8092955684586076,0.7013513077148044,0.9347177157689812,0.5,0.7013513077148044,mcc,0.5
78,train,0.12849744040948308,,,,,,,,,,
78,val,0.1895988677414871,0.9350912778904665,0.9667049368541906,0.6956521739130435,0.8200551145228527,0.6780116482103932,0.9357709778864873,0.5,0.6780116482103932,mcc,0.5
79,train,0.12839199395629353,,,,,,,,,,
79,val,0.1887453736786487,0.9381338742393509,0.9793340987370838,0.6260869565217392,0.7830378696437748,0.6747459070641119,0.9338641241950781,0.5,0.6747459070641119,mcc,0.5
80,train,0.13416645327666676,,,,,,,,,,
80,val,0.18727809976612578,0.934077079107505,0.9632606199770379,0.7130434782608696,0.8287621510060343,0.6788742698408111,0.935107073329007,0.5,0.6788742698408111,mcc,0.5
81,train,0.12687618573469744,,,,,,,,,,
81,val,0.18333816253268453,0.9421906693711968,0.981630309988519,0.6434782608695652,0.794769000835,0.6966877778587827,0.9343233664453651,0.5,0.6966877778587827,mcc,0.5
82,train,0.13000514682151953,,,,,,,,,,
82,val,0.18656160649191778,0.9421906693711968,0.9770378874856487,0.6782608695652174,0.8140556290353744,0.7030364158130674,0.9338641241950781,0.5,0.7030364158130674,mcc,0.5
83,train,0.12772457658660374,,,,,,,,,,
83,val,0.1894106759480059,0.9421906693711968,0.981630309988519,0.6434782608695652,0.794769000835,0.6966877778587827,0.9324564468626766,0.5,0.6966877778587827,mcc,0.5
84,train,0.13053621821062675,,,,,,,,,,
84,val,0.18831477052027748,0.934077079107505,0.965556831228473,0.6956521739130435,0.8195680012547323,0.674137306824739,0.9330155243847652,0.5,0.674137306824739,mcc,0.5
85,train,0.13094004072455406,,,,,,,,,,
85,val,0.20323921795972222,0.9269776876267748,0.9552238805970149,0.7130434782608696,0.8252976180377241,0.6537436862689049,0.9327509609144912,0.5,0.6537436862689049,mcc,0.5
86,train,0.1345037587916138,,,,,,,,,,
86,val,0.19093625517996524,0.9381338742393509,0.9712973593570609,0.6869565217391305,0.8168470209031363,0.6878606470155042,0.9336744371786552,0.5,0.6878606470155042,mcc,0.5
87,train,0.12716506135528174,,,,,,,,,,
87,val,0.17917221629686095,0.936105476673428,0.9690011481056258,0.6869565217391305,0.8158809093635325,0.6797348604296197,0.9335496430889032,0.5,0.6797348604296197,mcc,0.5
88,train,0.12529939898025672,,,,,,,,,,
88,val,0.188420670269469,0.9350912778904665,0.9644087256027555,0.7130434782608696,0.8292559027036958,0.6826377702051707,0.9334198572355613,0.5,0.6826377702051707,mcc,0.5
89,train,0.13156492387213067,,,,,,,,,,
89,val,0.19006788926331314,0.9391480730223124,0.9735935706084959,0.6782608695652174,0.8126194815558038,0.690043236635247,0.9321020316477813,0.5,0.690043236635247,mcc,0.5
90,train,0.12834114203529812,,,,,,,,,,
90,val,0.1907777027973176,0.9371196754563894,0.9701492537313433,0.6869565217391305,0.8163641080492802,0.683771001035508,0.931697698796985,0.5,0.683771001035508,mcc,0.5
91,train,0.12552296737886917,,,,,,,,,,
91,val,0.18363402056192288,0.9381338742393509,0.9701492537313433,0.6956521739130435,0.8215147213399926,0.6899354353167438,0.9340637947386812,0.5,0.6899354353167438,mcc,0.5
92,train,0.12592053510709444,,,,,,,,,,
92,val,0.1964586759118352,0.9350912778904665,0.9667049368541906,0.6956521739130435,0.8200551145228527,0.6780116482103932,0.9332900713822193,0.5,0.6780116482103932,mcc,0.5
93,train,0.1227336619080785,,,,,,,,,,
93,val,0.2020203978594007,0.9350912778904665,0.9678530424799081,0.6869565217391305,0.8153974243377474,0.6757509819257129,0.9311985224379774,0.5,0.6757509819257129,mcc,0.5
94,train,0.12737730346889503,,,,,,,,,,
94,val,0.18648942237300514,0.936105476673428,0.9747416762342136,0.6434782608695652,0.7919754280407167,0.6693763814144377,0.9319872210852095,0.5,0.6693763814144377,mcc,0.5
95,train,0.12806351572003224,,,,,,,,,,
95,val,0.2003836595050945,0.934077079107505,0.965556831228473,0.6956521739130435,0.8195680012547323,0.674137306824739,0.9315229870713323,0.5,0.674137306824739,mcc,0.5
96,train,0.12943485548424535,,,,,,,,,,
96,val,0.18709211191256922,0.9381338742393509,0.9770378874856487,0.6434782608695652,0.7929077125636622,0.6782108475864054,0.9321918833924026,0.5,0.6782108475864054,mcc,0.5
97,train,0.12828724747495338,,,,,,,,,,
97,val,0.2010714628905602,0.9310344827586207,0.9586681974741676,0.7217391304347827,0.8318102855943091,0.6704153516379313,0.9320720810662407,0.5,0.6704153516379313,mcc,0.5
98,train,0.12865433031922863,,,,,,,,,,
98,val,0.1931299539264027,0.9320486815415822,0.9621125143513203,0.7043478260869566,0.8232021974790934,0.6689931026171827,0.930849098986672,0.5,0.6689931026171827,mcc,0.5
99,train,0.12180414547732692,,,,,,,,,,
99,val,0.1877408617574714,0.936105476673428,0.9690011481056258,0.6869565217391305,0.8158809093635325,0.6797348604296197,0.930844107223082,0.5,0.6797348604296197,mcc,0.5
100,train,0.1282247069281384,,,,,,,,,,
100,val,0.1981388889630958,0.934077079107505,0.9632606199770379,0.7130434782608696,0.8287621510060343,0.6788742698408111,0.9308391154594917,0.5,0.6788742698408111,mcc,0.5
101,train,0.12657530685674603,,,,,,,,,,
101,val,0.19766741681987568,0.9350912778904665,0.965556831228473,0.7043478260869566,0.8246743933451465,0.680307844697902,0.9310787201118155,0.5,0.680307844697902,mcc,0.5
102,train,0.127024538344167,,,,,,,,,,
102,val,0.19126929901918097,0.936105476673428,0.9701492537313433,0.6782608695652174,0.8111807914662844,0.6775741393266443,0.9316427893974941,0.5,0.6775741393266443,mcc,0.5
103,train,0.12752876159064308,,,,,,,,,,
103,val,0.1918575136070319,0.936105476673428,0.9690011481056258,0.6869565217391305,0.8158809093635325,0.6797348604296197,0.9320820645934209,0.5,0.6797348604296197,mcc,0.5
104,train,0.12367680129740197,,,,,,,,,,
104,val,0.19891987156886115,0.9350912778904665,0.9678530424799081,0.6869565217391305,0.8153974243377474,0.6757509819257129,0.9317276493785254,0.5,0.6757509819257129,mcc,0.5
105,train,0.12935287405929682,,,,,,,,,,
105,val,0.1911752251927074,0.936105476673428,0.9690011481056258,0.6869565217391305,0.8158809093635325,0.6797348604296197,0.9330904008386163,0.5,0.6797348604296197,mcc,0.5
106,train,0.1272341802681004,,,,,,,,,,
106,val,0.19840407894421785,0.9411764705882353,0.9770378874856487,0.6695652173913044,0.8088204903029281,0.6968816608200185,0.9326311585883293,0.5,0.6968816608200185,mcc,0.5
107,train,0.1233450619062587,,,,,,,,,,
107,val,0.19565074175263758,0.936105476673428,0.9667049368541906,0.7043478260869566,0.8251645416162632,0.6841735348864814,0.9331503020016972,0.5,0.6841735348864814,mcc,0.5
108,train,0.1221714464569261,,,,,,,,,,
108,val,0.18963381214328034,0.9371196754563894,0.9747416762342136,0.6521739130434783,0.7973086561653687,0.6756632836350774,0.9327509609144912,0.5,0.6756632836350774,mcc,0.5
109,train,0.12497877780047169,,,,,,,,,,
109,val,0.1995592660083611,0.9350912778904665,0.9678530424799081,0.6869565217391305,0.8153974243377474,0.6757509819257129,0.9322418010283033,0.5,0.6757509819257129,mcc,0.5
110,train,0.12573546027256685,,,,,,,,,,
110,val,0.2022825158815113,0.9330628803245437,0.9621125143513203,0.7130434782608696,0.8282681049704717,0.6751559926121898,0.932606199770379,0.5,0.6751559926121898,mcc,0.5
111,train,0.12444771865547086,,,,,,,,,,
111,val,0.19339122858963922,0.9401622718052738,0.9747416762342136,0.6782608695652174,0.8130984792287311,0.6943141419531441,0.931767583487246,0.5,0.6943141419531441,mcc,0.5
112,train,0.12408321554640049,,,,,,,,,,
112,val,0.19219150521903927,0.936105476673428,0.9690011481056258,0.6869565217391305,0.8158809093635325,0.6797348604296197,0.9327908950232119,0.5,0.6797348604296197,mcc,0.5
113,train,0.12610357126202806,,,,,,,,,,
113,val,0.18897048071873115,0.9381338742393509,0.9712973593570609,0.6869565217391305,0.8168470209031363,0.6878606470155042,0.9323017021913842,0.5,0.6878606470155042,mcc,0.5
114,train,0.12917741910428887,,,,,,,,,,
114,val,0.18787344706076636,0.9371196754563894,0.9701492537313433,0.6869565217391305,0.8163641080492802,0.683771001035508,0.9324664303898567,0.5,0.683771001035508,mcc,0.5
115,train,0.12427327590237582,,,,,,,,,,
115,val,0.18854696265068546,0.9350912778904665,0.9701492537313433,0.6695652173913044,0.8059641406270124,0.6713441496168512,0.9323566115908751,0.5,0.6713441496168512,mcc,0.5
116,train,0.12110589307661433,,,,,,,,,,
116,val,0.18941762356529612,0.9371196754563894,0.9701492537313433,0.6869565217391305,0.8163641080492802,0.683771001035508,0.9323566115908752,0.5,0.683771001035508,mcc,0.5
117,train,0.1251036867111589,,,,,,,,,,
117,val,0.1880554412746647,0.9371196754563894,0.9701492537313433,0.6869565217391305,0.8163641080492802,0.683771001035508,0.9323665951180553,0.5,0.683771001035508,mcc,0.5
118,train,0.12270626036973369,,,,,,,,,,
118,val,0.19128209480195935,0.9371196754563894,0.9678530424799081,0.7043478260869566,0.8256543989117784,0.6880880591703065,0.9324264962811362,0.5,0.6880880591703065,mcc,0.5
119,train,0.12364130077147734,,,,,,,,,,
119,val,0.19555625002869004,0.936105476673428,0.9690011481056258,0.6869565217391305,0.8158809093635325,0.6797348604296197,0.9318274846503269,0.5,0.6797348604296197,mcc,0.5
120,train,0.12073532915880306,,,,,,,,,,
120,val,0.190238507687441,0.936105476673428,0.9701492537313433,0.6782608695652174,0.8111807914662844,0.6775741393266443,0.9324614386262666,0.5,0.6775741393266443,mcc,0.5
121,train,0.12383404362036514,,,,,,,,,,
121,val,0.19834266902225253,0.9371196754563894,0.9678530424799081,0.7043478260869566,0.8256543989117784,0.6880880591703065,0.93202715519393,0.5,0.6880880591703065,mcc,0.5
122,train,0.12009588991842306,,,,,,,,,,
122,val,0.1952155094525756,0.9411764705882353,0.9747416762342136,0.6869565217391305,0.8182940495323334,0.7004636895371256,0.931967254030849,0.5,0.7004636895371256,mcc,0.5
123,train,0.1270537509502048,,,,,,,,,,
123,val,0.19118029182931714,0.9371196754563894,0.9678530424799081,0.7043478260869566,0.8256543989117784,0.6880880591703065,0.9328607797134727,0.5,0.6880880591703065,mcc,0.5
124,train,0.12132961886779768,,,,,,,,,,
124,val,0.19386548203610746,0.9350912778904665,0.965556831228473,0.7043478260869566,0.8246743933451465,0.680307844697902,0.9327260020965407,0.5,0.680307844697902,mcc,0.5
125,train,0.12310745355576508,,,,,,,,,,
125,val,0.19026752659563603,0.9371196754563894,0.9678530424799081,0.7043478260869566,0.8256543989117784,0.6880880591703065,0.9327659362052614,0.5,0.6880880591703065,mcc,0.5
126,train,0.11957681496055113,,,,,,,,,,
126,val,0.19592673897471197,0.936105476673428,0.9701492537313433,0.6782608695652174,0.8111807914662844,0.6775741393266443,0.9325113562621674,0.5,0.6775741393266443,mcc,0.5
127,train,0.12541500852896822,,,,,,,,,,
127,val,0.19618123013367517,0.9350912778904665,0.9678530424799081,0.6869565217391305,0.8153974243377474,0.6757509819257129,0.9321369739929117,0.5,0.6757509819257129,mcc,0.5
